dataset,n_players,n_excerpts_per_player,iteration,accuracy,precision,recall,f1,kappa
cnsm,5,2,2,0.599290780141844,0.39956140350877195,0.5050675675675675,0.4455656146527516,0.3370917412107344
cnsm,5,2,3,0.5354609929078015,0.3489132409033117,0.5619687484094263,0.4290474026957443,0.29685180250485355
cnsm,5,2,4,0.6134751773049646,0.5967605724805641,0.575414548931498,0.5755432251540191,0.4063731170336037
cnsm,5,2,5,0.6418439716312057,0.6333721833721834,0.6121627075016906,0.5990946640766135,0.4388999428695257
cnsm,5,2,6,0.49645390070921985,0.5340427881297446,0.5083441492339797,0.47322619818575856,0.25950034210477657
cnsm,5,2,7,0.3971631205673759,0.37840188707061767,0.38496153538526423,0.37537481518329674,0.07319336503885854
cnsm,5,2,8,0.5567375886524822,0.6253328570167388,0.5453572519250486,0.4890553088918775,0.32337754573200006
cnsm,5,2,9,0.4645390070921986,0.5314581858000892,0.4615376575122338,0.43298212005108555,0.17925292008789184
cnsm,5,2,10,0.6347517730496454,0.6171619577416679,0.6017212733314428,0.6048310637905141,0.43035889390076487
cnsm,5,2,11,0.5319148936170213,0.5564171550733701,0.528725759657963,0.5114983790054093,0.2983884648006786
cnsm,5,2,12,0.5141843971631206,0.5187759380481752,0.4699958735975685,0.45399543378995433,0.239458246387653
cnsm,5,2,13,0.5070921985815603,0.5089739522752106,0.45864281351569486,0.4384583540321245,0.2177453152128359
cnsm,5,2,14,0.4645390070921986,0.5117567896462369,0.42012093812941265,0.40344475995601403,0.13025184337915396
cnsm,5,3,0,0.6170212765957447,0.6826086956521739,0.6663490063913793,0.6178542667643891,0.4494875549048316
cnsm,5,3,1,0.5602836879432624,0.5573490033516545,0.5418679878425641,0.5440937412797046,0.3085091656943977
cnsm,5,3,2,0.7021276595744681,0.48266806722689076,0.5921010296010296,0.5258960345704118,0.5076283516940345
cnsm,5,3,3,0.6312056737588653,0.6584001782531194,0.5964469311926939,0.6032853231758124,0.41228808464590594
cnsm,5,3,4,0.8014184397163121,0.8037078934137757,0.7313907430432854,0.7351685737833745,0.6805696023301914
cnsm,5,3,5,0.6595744680851063,0.7940740740740742,0.5616801729089865,0.5125428313189194,0.43864305561315475
cnsm,5,3,6,0.6134751773049646,0.7623325453112687,0.527371499829127,0.4912169312169312,0.36283736163508984
cnsm,5,3,7,0.7163120567375887,0.6641301365164299,0.6544810549047837,0.6529461279461279,0.5504991133515311
cnsm,5,3,8,0.7375886524822695,0.6765403119608754,0.6618049647710665,0.6551030310231808,0.5801291724512585
cnsm,5,3,9,0.7907801418439716,0.8541928243647151,0.7735273106035817,0.7893016855865153,0.6697499007542675
cnsm,5,3,10,0.851063829787234,0.8347655661088496,0.845135389626915,0.838603100462683,0.7704695645433228
cnsm,5,3,11,0.6560283687943262,0.6308145932191734,0.6088843080368503,0.6129208925784547,0.45500189276962
cnsm,5,3,12,0.7872340425531915,0.7690256939482946,0.7807089777428761,0.770492088332464,0.6750528135202611
cnsm,5,3,13,0.7198581560283688,0.4891260956348173,0.6066602316602316,0.537179771835781,0.5364062012277598
cnsm,5,3,14,0.5780141843971631,0.490428323059902,0.5035465247329655,0.4879990560275418,0.3295238856366507
cnsm,5,5,0,0.5673758865248227,0.6775349055185647,0.5370190105359597,0.5603586701147677,0.30226332440983206
cnsm,5,5,1,0.74822695035461,0.7289203412621134,0.7294170684001192,0.7224861837712363,0.6167231378854878
cnsm,5,5,2,0.8439716312056738,0.8265343125051863,0.8418297231856554,0.8298276061552702,0.7614717699302178
cnsm,5,5,3,0.8581560283687943,0.8608536845990947,0.8595105395952854,0.8525970083347133,0.7805959698124951
cnsm,5,5,4,0.8404255319148937,0.8310311552247036,0.8385854074413396,0.8312928597719386,0.7534869264540192
cnsm,5,5,5,0.8120567375886525,0.8434915816398235,0.7589803786837686,0.7737666557765621,0.698960683209797
cnsm,5,5,6,0.7907801418439716,0.8199081281592958,0.7091213489518574,0.7051644008165748,0.6605667421506825
cnsm,5,5,7,0.776595744680851,0.773110060415025,0.7453132612030918,0.753004039474357,0.6486572004904481
cnsm,5,5,8,0.74822695035461,0.826804915514593,0.6599321779406525,0.6445357211314658,0.5884227187699139
cnsm,5,5,9,0.851063829787234,0.8699088819467763,0.8183733067207642,0.8327865448350443,0.7643782203035789
cnsm,5,5,10,0.8049645390070922,0.7848564629454637,0.7851639472402184,0.7847292043902622,0.696969696969697
cnsm,5,5,11,0.7801418439716312,0.7860250287803047,0.7610672112790757,0.7652875208780721,0.6553654498147126
cnsm,5,5,12,0.8049645390070922,0.8089789309722905,0.819356735670295,0.7934797198944082,0.7076618603336161
cnsm,5,5,13,0.8687943262411347,0.8589421505463485,0.8789723440147169,0.8624992774758872,0.7992612259032668
cnsm,5,5,14,0.6418439716312057,0.6573886226637284,0.6710071148630471,0.6349231759337415,0.47261415398289075
cnsm,5,10,0,0.8652482269503546,0.8661262589044462,0.8358664354427066,0.8465636593223455,0.7877851711026616
cnsm,5,10,1,0.925531914893617,0.9297304444829112,0.9133310065513456,0.9201468466174348,0.8835833218659694
cnsm,5,10,2,0.8333333333333334,0.8371878986695828,0.7929591213489519,0.8053014291634675,0.7358603371995696
cnsm,5,10,3,0.8936170212765957,0.9022698209718669,0.873124032022337,0.8842811292282962,0.8328162361915301
cnsm,5,10,4,0.851063829787234,0.8717372559839967,0.8159947174777683,0.8319537885593816,0.7640308409539178
cnsm,5,10,5,0.8226950354609929,0.814854582571118,0.786596826851064,0.7954539717399673,0.720432239516209
cnsm,5,10,6,0.7553191489361702,0.7831027433081349,0.7431219051981763,0.7577814148026913,0.6142270861833106
cnsm,5,10,7,0.9432624113475178,0.9414991565415294,0.9414991565415294,0.9414991565415294,0.9118371175114307
cnsm,5,10,8,0.8652482269503546,0.879261330713224,0.8516126598753718,0.8610618998331446,0.788601526898266
cnsm,5,10,9,0.875886524822695,0.8651190476190477,0.8845493495917225,0.8719859770573426,0.8092753623188406
cnsm,5,10,10,0.9148936170212766,0.9270972356958777,0.9043219975423366,0.9138966760112135,0.8666640398747021
cnsm,5,10,11,0.7588652482269503,0.7523329641220107,0.7778318572810098,0.7522233952539926,0.6364670420292329
cnsm,5,10,12,0.925531914893617,0.931985321763193,0.9052568003839191,0.915799999049967,0.8830845771144279
cnsm,5,10,13,0.925531914893617,0.936527569548559,0.8999633713616765,0.9132300448089922,0.8827280288328251
cnsm,5,10,14,0.851063829787234,0.8338600220260178,0.8264743254150034,0.8289451615413213,0.7678147850463626
cnsm,5,15,0,0.8333333333333334,0.8415400350672121,0.8142669000719849,0.8247799892716987,0.7380632411067194
cnsm,5,15,1,0.9609929078014184,0.9644954938969844,0.9591072610140406,0.9616929253360365,0.939263407279776
cnsm,5,15,2,0.7730496453900709,0.7746825396825398,0.7555170182288826,0.7630631346227675,0.6440938670873595
cnsm,5,15,3,0.9468085106382979,0.9566598593147265,0.936535203484356,0.9451751736140382,0.9167470330059635
cnsm,5,15,4,0.9219858156028369,0.9211609669113967,0.9209952991732653,0.9208798650976542,0.878785510531046
cnsm,5,15,5,0.9078014184397163,0.9268776616337592,0.890295410422529,0.9040763189935186,0.8549354015392834
cnsm,5,15,6,0.8971631205673759,0.9085781183482332,0.905374957281737,0.9067134692685354,0.8400547623704283
cnsm,5,15,7,0.8475177304964538,0.8316214815914101,0.8420519490434746,0.8356330910349602,0.7647309908616441
cnsm,5,15,8,0.8829787234042553,0.885020992990006,0.856067629372714,0.8666898631157629,0.8158941183453023
cnsm,5,15,9,0.9609929078014184,0.9554998607630186,0.9643738775094707,0.9593249010894932,0.9396310135450724
cnsm,5,15,10,0.8368794326241135,0.8704274545639151,0.8360918424477747,0.8475399945911087,0.7442630707357464
cnsm,5,15,11,0.8652482269503546,0.8961076379021818,0.8707027245162838,0.877130927132297,0.7896266048922219
cnsm,5,15,12,0.925531914893617,0.9286602630255881,0.907930327421853,0.9165107055652002,0.8833333333333333
cnsm,5,15,13,0.9609929078014184,0.9677277432712215,0.9564605465029193,0.9616353197382081,0.9391370887044558
cnsm,5,15,14,0.9397163120567376,0.9519549119215508,0.9306096350587877,0.9393992213464829,0.9056614912332487
cnsm,6,1,0,0.6453900709219859,0.6090313228713683,0.5839413869074886,0.5813311817674714,0.4321271068688455
cnsm,6,1,1,0.425531914893617,0.41440568475452194,0.4269494979240742,0.36869689829055224,0.13019306195499036
cnsm,6,1,2,0.48226950354609927,0.45479546397977283,0.46462518814213727,0.456356652120881,0.2066593444707786
cnsm,6,1,3,0.5425531914893617,0.5154647983595352,0.5111871859753215,0.5015198524170894,0.3024887832189286
cnsm,6,1,4,0.5,0.361391694725028,0.4223241098241098,0.3574316508034681,0.17430849738350374
cnsm,6,1,5,0.43617021276595747,0.4181561085972851,0.4118699510648664,0.36799822942064325,0.10492274523895084
cnsm,6,1,6,0.524822695035461,0.35548435992834504,0.4425943800943801,0.39151515151515154,0.21445202062198576
cnsm,6,1,7,0.4574468085106383,0.5205053538386871,0.4105911298707909,0.36972333609806235,0.13554126344893913
cnsm,6,1,8,0.41134751773049644,0.264776702557812,0.3746468926553672,0.2751141552511415,0.05386341128200989
cnsm,6,1,9,0.43617021276595747,0.5848631239935588,0.4036884947901897,0.3281220216991849,0.10915520940952073
cnsm,6,1,10,0.4858156028368794,0.32773742265267686,0.40996353496353494,0.3580282471411504,0.15019639628405757
cnsm,6,1,11,0.42907801418439717,0.4824871979788908,0.4333767787157618,0.4281370925665134,0.17374292525796642
cnsm,6,1,12,0.40425531914893614,0.513000267647827,0.42067127660347997,0.41081211334375894,0.14489928525016227
cnsm,6,1,13,0.4645390070921986,0.4469343832556432,0.4389965025558246,0.4308032010930562,0.1603833109866708
cnsm,6,1,14,0.4219858156028369,0.28191489361702127,0.35628485628485623,0.3055925360695306,0.04492187500000011
cnsm,6,2,0,0.574468085106383,0.5643780028567719,0.5526198110943873,0.5263338125443878,0.3521089008443262
cnsm,6,2,1,0.5141843971631206,0.593483709273183,0.5481180332875248,0.5127920587494562,0.29869846974895164
cnsm,6,2,2,0.648936170212766,0.6300568712333418,0.6374196533094838,0.6320401633208709,0.46054258772607826
cnsm,6,2,3,0.5141843971631206,0.6772691836507406,0.4432874157450429,0.39814343116359296,0.19888024883359245
cnsm,6,2,4,0.5319148936170213,0.5110697717146663,0.4964557475150695,0.4990907964821008,0.2590174376940839
cnsm,6,2,5,0.6595744680851063,0.65234403839055,0.5637101993034196,0.5192086158928882,0.4396191264748499
cnsm,6,2,6,0.6382978723404256,0.5407192388324464,0.5430722793010928,0.4931935999521939,0.4053953488372093
cnsm,6,2,7,0.5851063829787234,0.591961188349556,0.5538227392040951,0.5499392619385619,0.3425525555444854
cnsm,6,2,8,0.74822695035461,0.7989130434782609,0.6682745093762043,0.6631970422577633,0.5909620216960509
cnsm,6,2,9,0.6276595744680851,0.540461432506887,0.5529924597721209,0.5395468932200567,0.40554105601284884
cnsm,6,2,10,0.5780141843971631,0.5847268180555205,0.5492646096459656,0.5360301270179771,0.3348133758845566
cnsm,6,2,11,0.5567375886524822,0.4972397215948862,0.4768644249576453,0.4389220041381736,0.2733606810826411
cnsm,6,2,12,0.6063829787234043,0.5861823361823362,0.5907967592289626,0.5852715787694013,0.39628536712376317
cnsm,6,2,13,0.624113475177305,0.5667388427763743,0.5503916446713056,0.5402655084090412,0.40102194168920946
cnsm,6,2,14,0.5035460992907801,0.5041929560603119,0.5444024533007584,0.5067656350899564,0.260521830339583
cnsm,6,3,0,0.7056737588652482,0.7354894800904191,0.60539595285358,0.5612450120564197,0.5158047165908151
cnsm,6,3,1,0.7340425531914894,0.6992246883551232,0.6854836070937766,0.6875367430922986,0.5812710354385271
cnsm,6,3,2,0.6276595744680851,0.6853074563158597,0.5603963527692342,0.5499528404556338,0.39524529226747274
cnsm,6,3,3,0.6099290780141844,0.615939210251922,0.6388207214478401,0.6190526758257561,0.40095013711328253
cnsm,6,3,4,0.6453900709219859,0.6093078299974852,0.6072791920249547,0.5955216427117939,0.45085973555585845
cnsm,6,3,5,0.6773049645390071,0.7283908696472364,0.6105394135055152,0.611169945337655,0.47671288743882545
cnsm,6,3,6,0.6205673758865248,0.6147006624171979,0.6286592282354994,0.5837664172010623,0.4365792176267389
cnsm,6,3,7,0.7446808510638298,0.8294302514193025,0.6304620298264366,0.5641185035842294,0.5781425306461667
cnsm,6,3,8,0.74822695035461,0.7271270136901258,0.7001691461437224,0.7044962166467542,0.6015522388059701
cnsm,6,3,9,0.5780141843971631,0.578041303882039,0.5114866682663293,0.49905855338691163,0.3143732761262642
cnsm,6,3,10,0.6099290780141844,0.5797880629577684,0.5408386594827274,0.5299217322698503,0.3687166754853678
cnsm,6,3,11,0.6702127659574468,0.6920882936507936,0.6970879778083168,0.6347465886939571,0.5135947179049668
cnsm,6,3,12,0.6347517730496454,0.6402622305140963,0.6543606257589308,0.641776110068793,0.4350785747627197
cnsm,6,3,13,0.5567375886524822,0.618485680985681,0.48718315773400517,0.457830459770115,0.2744823611740008
cnsm,6,3,14,0.75177304964539,0.7476724463570174,0.7611853681768936,0.7394935538247417,0.6257039382620073
cnsm,6,5,0,0.8014184397163121,0.8436611681709721,0.7472978426368257,0.7625616341626759,0.681246593867953
cnsm,6,5,1,0.7907801418439716,0.8009951540325372,0.7542763708017945,0.7666390157940134,0.6683477186198099
cnsm,6,5,2,0.7836879432624113,0.773576429001649,0.7751933228628144,0.7727183811251321,0.6649852961224609
cnsm,6,5,3,0.8546099290780141,0.8324933387526533,0.8346366948061864,0.8322619539988293,0.774501199461705
cnsm,6,5,4,0.7411347517730497,0.8080367949648996,0.7529539224454478,0.7650857272546295,0.5934593281592512
cnsm,6,5,5,0.7872340425531915,0.7652473713119899,0.7300728391830087,0.7352032738323246,0.6613697314173639
cnsm,6,5,6,0.7801418439716312,0.8007733007733008,0.6976801256462273,0.6923087744657765,0.6434819844619808
cnsm,6,5,7,0.8262411347517731,0.8407008196481881,0.7870603654501961,0.8015430954541025,0.7244116473873154
cnsm,6,5,8,0.8829787234042553,0.8767585759702193,0.8882303914083575,0.8797204077387143,0.8195007467463196
cnsm,6,5,9,0.851063829787234,0.8764407626937084,0.8133748154934596,0.8301523488563253,0.7635361763296598
cnsm,6,5,10,0.7411347517730497,0.7206216573074311,0.6858744337557896,0.6910143114497954,0.5887323943661972
cnsm,6,5,11,0.900709219858156,0.9000863503296056,0.8763224483563468,0.8855154721821389,0.8441096918126
cnsm,6,5,12,0.8794326241134752,0.8903866735016908,0.8423705182179758,0.8565079365079366,0.8091028550949707
cnsm,6,5,13,0.7695035460992907,0.8327678414693139,0.7423293450835824,0.7588064713064714,0.633861334718255
cnsm,6,5,14,0.6418439716312057,0.6769463340891911,0.6466772462535174,0.6222139867457273,0.44509819201995016
cnsm,6,10,0,0.8546099290780141,0.8827724087792527,0.8107894516792822,0.8279865734103176,0.7683476588327223
cnsm,6,10,1,0.9042553191489362,0.9009825303397418,0.8872655948927135,0.8931056833230747,0.850294927251278
cnsm,6,10,2,0.7801418439716312,0.808412472104398,0.7482090140988445,0.765014594555363,0.6509134471398622
cnsm,6,10,3,0.875886524822695,0.8592068445975033,0.8739088664936122,0.8642885220125787,0.8090835235405625
cnsm,6,10,4,0.900709219858156,0.9112287892750871,0.90837796028474,0.9096327737660377,0.8455670949950126
cnsm,6,10,5,0.9148936170212766,0.9240008923923552,0.8989749434664689,0.909101331087769,0.8665325681831628
cnsm,6,10,6,0.9361702127659575,0.9348634124496193,0.9274993819485345,0.9308716245989096,0.9005057038692226
cnsm,6,10,7,0.9290780141843972,0.9357009332658683,0.9082866159137346,0.9190167508617312,0.8886453829295742
cnsm,6,10,8,0.9148936170212766,0.9361538461538462,0.9098031142522668,0.9188651973040919,0.8668398063983
cnsm,6,10,9,0.8014184397163121,0.8040204678362572,0.7794069796188441,0.7887505520344709,0.687892802087039
cnsm,6,10,10,0.8475177304964538,0.8493442266664893,0.8583612365392025,0.8503037716943135,0.7645802593771841
cnsm,6,10,11,0.9290780141843972,0.9234300188428629,0.9322142966210762,0.9274287268501347,0.8902488859483547
cnsm,6,10,12,0.8297872340425532,0.8324332251736971,0.829898148754081,0.8310741510741511,0.7352526991081207
cnsm,6,10,13,0.8723404255319149,0.8768922928109593,0.8578331660958781,0.8648931596973988,0.8004520884520885
cnsm,6,10,14,0.9397163120567376,0.9342842193067572,0.9384961535385264,0.9361744833247635,0.9065132605304212
cnsm,6,15,0,0.8475177304964538,0.8570769842346415,0.8449667888227209,0.8480309553937572,0.7626494940202392
cnsm,6,15,1,0.9468085106382979,0.95332517465545,0.9445557845981575,0.9484481582341321,0.9170994610485056
cnsm,6,15,2,0.8687943262411347,0.8788148868362772,0.8575841277112463,0.866110781628023,0.7944606413994169
cnsm,6,15,3,0.9609929078014184,0.9644909688013136,0.9617807880519745,0.9631057781281996,0.9393263701443493
cnsm,6,15,4,0.9468085106382979,0.9496541501976284,0.9391551054686648,0.9439603400618125,0.9170051209606216
cnsm,6,15,5,0.9113475177304965,0.9074768629116455,0.9146330046753776,0.9102099463939979,0.8628244542164455
cnsm,6,15,6,0.9397163120567376,0.9382382076919763,0.9358226265005927,0.937001617001617,0.9062298288508557
cnsm,6,15,7,0.9042553191489362,0.8914111279175926,0.9111932756000553,0.8982445704898065,0.8530257697133481
cnsm,6,15,8,0.950354609929078,0.9557397459571373,0.9474783500207229,0.9513365117655482,0.9226170642309728
cnsm,6,15,9,0.9539007092198581,0.9587106765596468,0.9531280675348471,0.955761778647822,0.9282175794482191
cnsm,6,15,10,0.9432624113475178,0.9502810155523452,0.9467657730369595,0.9481216617261498,0.9117370892018779
cnsm,6,15,11,0.8546099290780141,0.8432108820132657,0.8454380530651716,0.8440436326737696,0.774562754694172
cnsm,6,15,12,0.9219858156028369,0.9221495312597007,0.9049005118920372,0.9121525893216281,0.8778932451582429
cnsm,6,15,13,0.9113475177304965,0.9297354497354497,0.9171188440256236,0.9213559893357713,0.8617863864491844
cnsm,6,15,14,0.8936170212765957,0.8889262547454638,0.8810373630288885,0.8844141049760946,0.8342021714420099
cnsm,7,1,0,0.44680851063829785,0.5436192160330092,0.4880388863439711,0.4422816927012323,0.21787828684196486
cnsm,7,1,1,0.4397163120567376,0.3925152774601979,0.3844530062750402,0.36298430730013526,0.0928968423624259
cnsm,7,1,2,0.524822695035461,0.37066874566874564,0.44170956670956674,0.37826576576576576,0.2129795476319407
cnsm,7,1,3,0.5851063829787234,0.398414376321353,0.49356499356499356,0.4352974883010219,0.3142251413368806
cnsm,7,1,4,0.5425531914893617,0.5227239013841686,0.5001981400286485,0.5008797522897362,0.28231534090909094
cnsm,7,1,5,0.33687943262411346,0.37483825511994523,0.3663145591111692,0.3364748960906106,0.0503340596805274
cnsm,7,1,6,0.4078014184397163,0.2928256928256928,0.4545500403551251,0.3375181950509461,0.16919820058216462
cnsm,7,1,7,0.5425531914893617,0.4801335246771074,0.48094720022686127,0.4678117093823601,0.26926862583612887
cnsm,7,1,8,0.5319148936170213,0.4994928643024199,0.4781700586785333,0.46860602538021895,0.25968059505578645
cnsm,7,1,9,0.425531914893617,0.5000713348170975,0.41789095390790304,0.3981661840835307,0.12032811507134189
cnsm,7,1,10,0.42907801418439717,0.42089697514225816,0.45030275432817807,0.3979339884101789,0.13951064192710805
cnsm,7,1,11,0.7056737588652482,0.4973856209150327,0.5951576576576577,0.5309117769855799,0.5135910224438902
cnsm,7,1,12,0.5283687943262412,0.5351007030953276,0.5087431559889187,0.4998180770746794,0.29423055210567917
cnsm,7,1,13,0.4148936170212766,0.3861396410416018,0.3671434751943226,0.2902159468438538,0.05786830809103416
cnsm,7,1,14,0.41134751773049644,0.5175281012915175,0.46186213453162606,0.37633588752947733,0.16495121211580666
cnsm,7,2,0,0.6453900709219859,0.646468039071394,0.6050078528892088,0.6123801492574196,0.4349603270016831
cnsm,7,2,1,0.5212765957446809,0.618962029256147,0.4956013822539247,0.515844554029552,0.22880583409298083
cnsm,7,2,2,0.7659574468085106,0.7858220558514498,0.7145942855688618,0.7250610558953449,0.6254377138257194
cnsm,7,2,3,0.7163120567375887,0.7066650487400397,0.6492144384093538,0.6486273942200994,0.5433105933318487
cnsm,7,2,4,0.6914893617021277,0.6807394156231367,0.69441490521999,0.6782063364448633,0.5334765825552872
cnsm,7,2,5,0.6312056737588653,0.5965997770345597,0.5611548291633038,0.5510979964777437,0.4046647585408927
cnsm,7,2,6,0.5319148936170213,0.5258876919284917,0.5130063477521104,0.49530865010508757,0.2711894273127753
cnsm,7,2,7,0.7730496453900709,0.7505769491832209,0.7367755164365334,0.741364502399129,0.643651154066381
cnsm,7,2,8,0.5957446808510638,0.6015485869144406,0.5953162605704979,0.5906070554258188,0.3822206848841231
cnsm,7,2,9,0.6418439716312057,0.6098943939992104,0.5974353590879015,0.5927570397564231,0.4374814844074022
cnsm,7,2,10,0.7411347517730497,0.7005782378122803,0.69135555046572,0.6931103242225075,0.5927999208782514
cnsm,7,2,11,0.8014184397163121,0.7939281771543606,0.7340910826080318,0.7393071756804525,0.681689913730549
cnsm,7,2,12,0.5886524822695035,0.5780723905723906,0.5499312872194229,0.5471382064247993,0.35204516192928603
cnsm,7,2,13,0.6099290780141844,0.6651005115348795,0.6467608649812039,0.6039670589448369,0.43703381063864544
cnsm,7,2,14,0.5851063829787234,0.5633615366102168,0.5352689250994335,0.5280263237093958,0.33713711702661986
cnsm,7,3,0,0.6453900709219859,0.6227446128466853,0.6159700863090694,0.6185197849485603,0.44605955841910905
cnsm,7,3,1,0.776595744680851,0.810396052736292,0.7080447578328934,0.7145535779682121,0.6396933560477002
cnsm,7,3,2,0.7872340425531915,0.774243250135865,0.7862169069796189,0.7714155903160901,0.6773762989798837
cnsm,7,3,3,0.7304964539007093,0.7717560217560218,0.7350395189378239,0.7306122381493284,0.5812917594654788
cnsm,7,3,4,0.851063829787234,0.8600705808013066,0.8053542343796581,0.8187427127804888,0.7635408972029787
cnsm,7,3,5,0.8120567375886525,0.7927065527065528,0.7963025071075918,0.7930505308915858,0.7097018549091969
cnsm,7,3,6,0.7553191489361702,0.7337393142984023,0.7405288157406802,0.7344101155626799,0.6248337028824833
cnsm,7,3,7,0.7836879432624113,0.7500929059009916,0.7323900777290607,0.7360231861045102,0.6582497268302374
cnsm,7,3,8,0.6914893617021277,0.6772436369244142,0.6335404714642002,0.6364281993657681,0.5059704798534062
cnsm,7,3,9,0.7553191489361702,0.7467309819343738,0.7696963004166394,0.7518321454096909,0.6274554853532452
cnsm,7,3,10,0.8333333333333334,0.8247678018575851,0.8435148223283816,0.823356807511737,0.7477686642434391
cnsm,7,3,11,0.6773049645390071,0.7284678270042194,0.6912278501261552,0.6812097212352776,0.5016119634880559
cnsm,7,3,12,0.6347517730496454,0.5947781661014542,0.5939151924321416,0.593840290888749,0.4289590091418459
cnsm,7,3,13,0.7836879432624113,0.7428967428967429,0.7403034087356121,0.741109854299173,0.6621295150550941
cnsm,7,3,14,0.7624113475177305,0.85,0.6480433217721354,0.589594108880512,0.6077315949009675
cnsm,7,5,0,0.7836879432624113,0.7708210948046256,0.7750056351751266,0.7707622827776491,0.6666731257387564
cnsm,7,5,1,0.8368794326241135,0.8703342794886085,0.7984211511753885,0.8159879036167696,0.7408243591536632
cnsm,7,5,2,0.9468085106382979,0.9444326230493562,0.9444485344909074,0.944389598701883,0.9173440675316554
cnsm,7,5,3,0.8865248226950354,0.9038108249128388,0.8669839633822685,0.880083071734817,0.8214377584739894
cnsm,7,5,4,0.8333333333333334,0.8221391484942887,0.8407608577100102,0.8266483059860814,0.745223174810657
cnsm,7,5,5,0.6631205673758865,0.6575173889780631,0.5878064808149555,0.5747014516110981,0.4542009616168201
cnsm,7,5,6,0.7588652482269503,0.7417259364627786,0.7407510415984992,0.736202869536203,0.6317901649417232
cnsm,7,5,7,0.6879432624113475,0.6628402670775552,0.6464981931083625,0.6506443009469954,0.507521333597936
cnsm,7,5,8,0.8014184397163121,0.8610406196613093,0.7503199325233224,0.7694671836851933,0.6818117708690132
cnsm,7,5,9,0.6312056737588653,0.6421783625730995,0.6198651738905977,0.6285321254222317,0.42037234673307244
cnsm,7,5,10,0.8687943262411347,0.8583877498620017,0.8626362439921763,0.8594249280355627,0.796715179145479
cnsm,7,5,11,0.7907801418439716,0.8031977797373692,0.7358029942775706,0.7468103184404123,0.6652583293095122
cnsm,7,5,12,0.925531914893617,0.9213777751840396,0.9160045335892794,0.9181491436092885,0.8840619432643553
cnsm,7,5,13,0.7659574468085106,0.7850258181765732,0.7284981712947814,0.7397301199957121,0.6297224709042077
cnsm,7,5,14,0.7801418439716312,0.8197341735477329,0.6763455343963818,0.6440641605520678,0.6396537510305029
cnsm,7,10,0,0.9326241134751773,0.9379396414794646,0.9192297624501015,0.9272107806496453,0.8945462418075538
cnsm,7,10,1,0.925531914893617,0.9333214741888637,0.9133310065513456,0.9214970548641949,0.8834641950528367
cnsm,7,10,2,0.925531914893617,0.9322288923014876,0.913250568970908,0.9213677050798411,0.8834527277021176
cnsm,7,10,3,0.8687943262411347,0.8708082441272674,0.8652293334496725,0.8649562101182967,0.7960595754661663
cnsm,7,10,4,0.8723404255319149,0.8571309013931964,0.8604798806069992,0.8587087087087086,0.8020435223461508
cnsm,7,10,5,0.9432624113475178,0.9412330684260509,0.9361252899388494,0.9383770209370002,0.9116489455442637
cnsm,7,10,6,0.8829787234042553,0.8936848691855679,0.8826956496448021,0.8877692941794013,0.8174148485324124
cnsm,7,10,7,0.900709219858156,0.8883848488734984,0.9054899330323058,0.8943712699666491,0.8472638644408766
cnsm,7,10,8,0.9113475177304965,0.9151234567901234,0.9013726195929586,0.9071064628586752,0.8615529633557205
cnsm,7,10,9,0.9148936170212766,0.9297407818473301,0.9044024351227741,0.9141586915650047,0.8666876772770249
cnsm,7,10,10,0.9184397163120568,0.929909814393047,0.9205317605741334,0.9246231763184296,0.8728609232578654
cnsm,7,10,11,0.8652482269503546,0.8793396868618107,0.859767303623236,0.8682181869954796,0.7890924836151076
cnsm,7,10,12,0.9113475177304965,0.9289042498719918,0.9091787004922599,0.9171187935312229,0.8613678373382625
cnsm,7,10,13,0.9645390070921985,0.9648648648648649,0.9674573180929112,0.9661317118452439,0.9449552029044914
cnsm,7,10,14,0.9397163120567376,0.9408939014202172,0.9332295370430964,0.9368216245066087,0.9060368482947864
cnsm,7,15,0,0.7907801418439716,0.7785281415037061,0.7702370954489598,0.7732764903761193,0.6731751394672744
cnsm,7,15,1,0.9680851063829787,0.9733860342555994,0.9677331690043555,0.9703992114613055,0.9503044780795363
cnsm,7,15,2,0.875886524822695,0.9098383439397265,0.8663440983356239,0.8790838452873241,0.8052370898040531
cnsm,7,15,3,0.9078014184397163,0.9186550676213661,0.9035826080317606,0.9099661388942994,0.8559783142469897
cnsm,7,15,4,0.9468085106382979,0.9470443349753696,0.9445021595445323,0.9457440396341742,0.9172632320150217
cnsm,7,15,5,0.9148936170212766,0.9131558797399292,0.9202022846090644,0.9163822826541758,0.8681549880194027
cnsm,7,15,6,0.950354609929078,0.9594202898550724,0.9395113939605465,0.9480640049038942,0.9223002893074335
cnsm,7,15,7,0.9184397163120568,0.9170572181441746,0.9073518130721521,0.9117848716600637,0.8727411854729531
cnsm,7,15,8,0.8581560283687943,0.8696067821067821,0.872395549302329,0.8709733893557422,0.7798165137614679
cnsm,7,15,9,0.9645390070921985,0.9675117784010706,0.964756978528165,0.9660789207900088,0.9448399968703545
cnsm,7,15,10,0.9148936170212766,0.9312427409988385,0.9150965432745094,0.9214304478363856,0.8670986745213549
cnsm,7,15,11,0.8829787234042553,0.8968487340046973,0.8881231413011074,0.8920173080086932,0.8176188143067123
cnsm,7,15,12,0.9042553191489362,0.9221022642075273,0.8979865155712613,0.9082046079425993,0.8499911342277913
